Autor;Titel;Seite;Passage;Aussage;Code des Typs;Annotator/in;Anmerkung;E1;Relation;E2;POST
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;Da Voltaire schon Bekanntschaft mit der Bastille gemacht und infolge dieser Publikation Repressionen zu befürchten hat, lebt er nun 15 Jahre mit der Marquise Du Chatelet auf deren Landsitz in Cirey zusammen, wo das Paar den bereits erwähnten gemeinsamen philosophischen und <e2>naturwissenschaftlichen Interessen</e2><rel>nachgeht, denen sich Voltaires </rel><e1>Elements de la philosophie de Newton</e1> (1738/1741) verdanken.;Éléments de la philosophie de Newton about Naturwissenschaft;about;SH;;Elements de la philosophie de Newton;nachgeht, denen sich Voltaires  ;naturwissenschaftlichen Interessen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;<e1>Voltaire</e1><rel>lässt seinen Aufenthalt in Sanssouci später in seinen amüsanten Mémoires pour servir à la vie de M. de Voltaire, écrits par lui-même (geschrieben 1758/1759) ironisch Revue passieren, in denen er auch die Homosexualität des Monarchen genüsslich </rel><e2>verspottet</e2>.;Voltaire topicInterest Verspottung;topicInterest;SH;;Voltaire;lässt seinen Aufenthalt in Sanssouci später in seinen amüsanten Mémoires pour servir à la vie de M. de Voltaire, écrits par lui-même (geschrieben 1758/1759) ironisch Revue passieren, in denen er auch die Homosexualität des Monarchen genüsslich ;verspottet;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;Voltaire lässt seinen Aufenthalt in Sanssouci später in seinen amüsanten <e1>Mémoires pour servir à la vie de M. de Voltaire, écrits par lui-même</e1><rel>(geschrieben 1758/1759) ironisch Revue passieren, in denen er auch die Homosexualität des Monarchen genüsslich </rel><e2>verspottet</e2>.;Mémoires pour servir à la vie de M. de Voltaire, écrits par lui-même about Verspottung;about;SH;;Mémoires pour servir à la vie de M. de Voltaire, écrits par lui-même;(geschrieben 1758/1759) ironisch Revue passieren, in denen er auch die Homosexualität des Monarchen genüsslich ;verspottet;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;In den berühmten Justizaffären Calas, La Barre und Sirven setzt <e1>Voltaire</e1><rel>sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden religiösen </rel><e2>Fanatismus</e2> und die Ungerechtigkeiten des französischen Rechtssystems zu mobilisieren (Traité sur la tolérance, à l'occasion de la mort de Jean Calas, 1763).;Voltaire topicInterest religiöser Fanatismus;topicInterest;SH;;Voltaire;sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden religiösen ;Fanatismus;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;In den berühmten Justizaffären Calas, La Barre und Sirven setzt <e1>Voltaire</e1><rel>sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden religiösen Fanatismus und die </rel><e2>Ungerechtigkeiten</e2> des französischen Rechtssystems zu mobilisieren (Traité sur la tolérance, à l'occasion de la mort de Jean Calas, 1763).;Voltaire topicInterest Ungerechtigkeit;topicInterest;SH;;Voltaire;sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden religiösen Fanatismus und die ;Ungerechtigkeiten;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;In den berühmten Justizaffären Calas, La Barre und Sirven setzt Voltaire sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden religiösen <e2>Fanatismus</e2><rel>und die Ungerechtigkeiten des französischen Rechtssystems zu mobilisieren (</rel><e1>Traité sur la tolérance, à l'occasion de la mort de Jean Calas</e1>, 1763).;Traité sur la tolérance, à l'occasion de la mort de Jean Calas about religiöser Fanatismus;about;SH;;Traité sur la tolérance, à l'occasion de la mort de Jean Calas;und die Ungerechtigkeiten des französischen Rechtssystems zu mobilisieren (;Fanatismus;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;In den berühmten Justizaffären Calas, La Barre und Sirven setzt Voltaire sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden religiösen Fanatismus und die <e2>Ungerechtigkeiten</e2><rel>des französischen Rechtssystems zu mobilisieren (</rel><e1>Traité sur la tolérance, à l'occasion de la mort de Jean Calas</e1>, 1763).;Traité sur la tolérance, à l'occasion de la mort de Jean Calas about Ungerechtigkeit;about;SH;;Traité sur la tolérance, à l'occasion de la mort de Jean Calas;des französischen Rechtssystems zu mobilisieren (;Ungerechtigkeiten;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;[In den berühmten Justizaffären Calas, La Barre und Sirven setzt <e1>Voltaire</e1><rel>sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden </rel><e2>religiösen Fanatismus</e2> und die Ungerechtigkeiten des französischen Rechtssystems zu mobilisieren (Traité sur la tolérance, à l'occasion de la mort de Jean Calas, 1763).] Sein Feldzug für religiöse Toleranz bezieht Argumente Bayles und Lockes, aber auch pragmatische Motive ein, die er schon in den Lettres philosophiques angeführt hat und die sich ähnlich u. a. bei Montesquieu finden, wie z. B. nationalökonomische Vorteile des religiösen Pluralismus.;Voltaire topicInterest Religion;topicInterest;SH;;Voltaire;sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden ;religiösen Fanatismus;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;[In den berühmten Justizaffären Calas, La Barre und Sirven setzt Voltaire sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden <e2>religiösen Fanatismus</e2><rel>und die Ungerechtigkeiten des französischen Rechtssystems zu mobilisieren (Traité sur la tolérance, à l'occasion de la mort de Jean Calas, 1763).] Sein Feldzug für religiöse Toleranz bezieht Argumente </rel><e1>Bayle</e1>s und Lockes, aber auch pragmatische Motive ein, die er schon in den Lettres philosophiques angeführt hat und die sich ähnlich u. a. bei Montesquieu finden, wie z. B. nationalökonomische Vorteile des religiösen Pluralismus.;Pierre Bayle topicInterest Religion;topicInterest;SH;;Bayle;und die Ungerechtigkeiten des französischen Rechtssystems zu mobilisieren (Traité sur la tolérance, à l'occasion de la mort de Jean Calas, 1763).] Sein Feldzug für religiöse Toleranz bezieht Argumente ;religiösen Fanatismus;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;[In den berühmten Justizaffären Calas, La Barre und Sirven setzt Voltaire sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden <e2>religiösen Fanatismus</e2><rel>und die Ungerechtigkeiten des französischen Rechtssystems zu mobilisieren (Traité sur la tolérance, à l'occasion de la mort de Jean Calas, 1763).] Sein Feldzug für religiöse Toleranz bezieht Argumente Bayles und </rel><e1>Locke</e1>s, aber auch pragmatische Motive ein, die er schon in den Lettres philosophiques angeführt hat und die sich ähnlich u. a. bei Montesquieu finden, wie z. B. nationalökonomische Vorteile des religiösen Pluralismus.;John Locke topicInterest Religion;topicInterest;SH;;Locke;und die Ungerechtigkeiten des französischen Rechtssystems zu mobilisieren (Traité sur la tolérance, à l'occasion de la mort de Jean Calas, 1763).] Sein Feldzug für religiöse Toleranz bezieht Argumente Bayles und ;religiösen Fanatismus;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;[In den berühmten Justizaffären Calas, La Barre und Sirven setzt Voltaire sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden religiösen Fanatismus und die Ungerechtigkeiten des französischen Rechtssystems zu mobilisieren (Traité sur la tolérance, à l'occasion de la mort de Jean Calas, 1763).] Sein Feldzug für religiöse Toleranz bezieht Argumente Bayles und Lockes, aber auch pragmatische Motive ein, die er schon in den<e1> Lettres philosophiques</e1> <rel>angeführt hat und die sich ähnlich u. a. bei Montesquieu finden, wie z. B. nationalökonomische Vorteile des</rel> <e2>religiösen Pluralismus</e2>.;Lettres philosophiques about Religion;topicInterest;SH;; Lettres philosophiques;angeführt hat und die sich ähnlich u. a. bei Montesquieu finden, wie z. B. nationalökonomische Vorteile des;religiösen Pluralismus;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213;[In den berühmten Justizaffären Calas, La Barre und Sirven setzt Voltaire sein polemisches Talent, seine Militanz und sein juristisches Geschick ein, um die Öffentlichkeit gegen den herrschenden <e2>religiösen Fanatismus</e2><rel>und die Ungerechtigkeiten des französischen Rechtssystems zu mobilisieren (Traité sur la tolérance, à l'occasion de la mort de Jean Calas, 1763).] Sein Feldzug für religiöse Toleranz bezieht Argumente Bayles und Lockes, aber auch pragmatische Motive ein, die er schon in den Lettres philosophiques angeführt hat und die sich ähnlich u. a. bei </rel><e1>Montesquieu</e1> finden, wie z. B. nationalökonomische Vorteile des religiösen Pluralismus.;Montesquieu topicInterest Religion;topicInterest;SH;;Montesquieu;und die Ungerechtigkeiten des französischen Rechtssystems zu mobilisieren (Traité sur la tolérance, à l'occasion de la mort de Jean Calas, 1763).] Sein Feldzug für religiöse Toleranz bezieht Argumente Bayles und Lockes, aber auch pragmatische Motive ein, die er schon in den Lettres philosophiques angeführt hat und die sich ähnlich u. a. bei ;religiösen Fanatismus;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213-214;Der katholische Denker, mit dem <e1>Voltaire</e1><rel>sich trotz seiner </rel><e2>Kirchenkritik</e2> wohl am intensivsten befasst und dem er seinen polemischen Stil teilweise verdankt, ist Blaise Pascal, dessen Philosophie in Frankreich vor und nach 1800 von Montesquieu bis zu Rousseau, Condorcet und Tocqueville viele bedeutende Köpfe geprägt hat.;Voltaire topicInterest Kritik;topicInterest;SH;;Voltaire;sich trotz seiner ;Kirchenkritik;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;213-214;Der katholische Denker, mit dem <e1>Voltaire</e1><rel>sich trotz seiner Kirchenkritik wohl am intensivsten befasst und dem er seinen polemischen Stil teilweise verdankt, ist </rel><e2>Blaise Pascal</e2>, dessen Philosophie in Frankreich vor und nach 1800 von Montesquieu bis zu Rousseau, Condorcet und Tocqueville viele bedeutende Köpfe geprägt hat.;Voltaire topicInterest Blaise Pascal*;topicInterest;SH;*geht das? wenn ja, neues Thema;Voltaire;sich trotz seiner Kirchenkritik wohl am intensivsten befasst und dem er seinen polemischen Stil teilweise verdankt, ist ;Blaise Pascal;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;214;[<e1>Voltaire</e1><rel>ist seit 1745 offizieller Historiograph Ludwigs XV.] Noch während seines Aufenthalts in Potsdam bringt er 1751 sein </rel><e2>Geschichtswerk</e2> Le siècle de Louis XIV heraus.;Voltaire topicInterest Geschichte;topicInterest;SH;;Voltaire;ist seit 1745 offizieller Historiograph Ludwigs XV.] Noch während seines Aufenthalts in Potsdam bringt er 1751 sein ;Geschichtswerk;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;214;[Voltaire ist seit 1745 offizieller Historiograph Ludwigs XV.] Noch während seines Aufenthalts in Potsdam bringt er 1751 sein <e2>Geschichtswerk</e2><rel></rel><e1>Le siècle de Louis XIV</e1> heraus.;Le siècle de Louis XIV about Geschichte;about;SH;;Le siècle de Louis XIV;;Geschichtswerk;RTS
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;214;[Noch während seines Aufenthalts in Potsdam bringt er 1751 sein Geschichtswerk <e1>Le siècle de Louis XIV</e1> <rel>heraus.] Damit beansprucht er einen herausragenden Rang in der nationalen</rel> <e2>Traditionssicherung</e2> Frankreichs, wie auch mit seinen Tragödien und seiner Henriade (ab 1723), in der Henri IV in zehn Gesängen als Nationalheld gerühmt wird.;Le siècle de Louis XIV about Tradition;topicInterest;SH;*er=Voltaire;Le siècle de Louis XIV;heraus.] Damit beansprucht er einen herausragenden Rang in der nationalen;Traditionssicherung;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;214;Damit beansprucht <e1>er</e1> <rel>einen herausragenden Rang in der nationalen</rel> <e2>Traditionssicherung</e2> Frankreichs, wie auch mit seinen Tragödien und seiner Henriade (ab 1723), in der Henri IV in zehn Gesängen als Nationalheld gerühmt wird.;Voltaire topicInterest Tradition;topicInterest;SH;;er;einen herausragenden Rang in der nationalen;Traditionssicherung;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;214;Damit beansprucht <e1>er</e1> <rel>einen herausragenden Rang in der nationalen Traditionssicherung Frankreichs, wie auch mit seinen</rel> <e2>Tragödien</e2> und seiner Henriade (ab 1723), in der Henri IV in zehn Gesängen als Nationalheld gerühmt wird.;Voltaire topicInterest Tragödie;topicInterest;SH;;er;einen herausragenden Rang in der nationalen Traditionssicherung Frankreichs, wie auch mit seinen;Tragödien;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;214;"1756 erscheint <e1>Voltaire</e1><rel> Essai sur les moeurs et l’esprit des nations, ein historisch und geographisch weit ausgreifendes Werk, das ihm den Ruf einträgt, einer der Begründer der vergleichenden </rel><e2>Kulturgeschichtsschreibung</e2> zu sein; in diesem Zusammenhang prägt er auch den zukunftsträchtigen Begriff der >philosophie de l'histoire<.";Voltaire topicInterest Kultur*;topicInterest;SH;*Kulturgeschichte -> neues Topic oder eher nur Kultur?;Voltaire; Essai sur les moeurs et l’esprit des nations, ein historisch und geographisch weit ausgreifendes Werk, das ihm den Ruf einträgt, einer der Begründer der vergleichenden ;Kulturgeschichtsschreibung;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;214;"1756 erscheint Voltaires <e1>Essai sur les moeurs et l’esprit des nations</e1><rel> ein historisch und geographisch weit ausgreifendes Werk, das ihm den Ruf einträgt, einer der Begründer der vergleichenden </rel><e2>Kulturgeschichtsschreibung</e2> zu sein; in diesem Zusammenhang prägt er auch den zukunftsträchtigen Begriff der >philosophie de l'histoire<.";Essai sur les moeurs et l’esprit des nations about Kultur;about;SH;;Essai sur les moeurs et l’esprit des nations; ein historisch und geographisch weit ausgreifendes Werk, das ihm den Ruf einträgt, einer der Begründer der vergleichenden ;Kulturgeschichtsschreibung;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;214;"Wenig später entsteht sein Dictionnaire philosophique portatif ou La raison par alphabet (1764/1769) im handlichen, erschwinglichen Taschenbuchformat, das <e1>er</e1> <rel>dem totalen und exklusiven</rel> <e2>Aufklärungsanspruch</e2> der vielbändigen, teuren und aufwendigen Encyclopédie entgegen setzt: »Jamais vingt volumes in folio ne feront de révolution; ce sont les petits livres portatifs á trente sous qui sont á craindre« (Brief an d'Alembert).";Voltaire topicInterest Aufklärung;topicInterest;SH;;er;dem totalen und exklusiven;Aufklärungsanspruch;
